x,y,zx,zy,zxy,ncd
s110.txt,s127.txt,575,519,1046,0.9165217391304348
s110.txt,s128.txt,575,546,1070,0.9113043478260869
s110.txt,s129.txt,575,511,1032,0.9060869565217391
s110.txt,s13.txt,575,582,1081,0.8694158075601375
s110.txt,s130.txt,575,524,1054,0.9217391304347826
s110.txt,s14.txt,575,576,1076,0.8697916666666666
s110.txt,s15.txt,575,579,1076,0.8652849740932642
s110.txt,s16.txt,575,580,1084,0.8775862068965518
s110.txt,s17.txt,575,577,1076,0.8682842287694974
s110.txt,s18.txt,575,586,1075,0.8532423208191127
s110.txt,s19.txt,575,580,1067,0.8482758620689655
s111.txt,s112.txt,588,588,1121,0.9064625850340136
s111.txt,s113.txt,588,582,1108,0.8945578231292517
s111.txt,s114.txt,588,581,1103,0.8877551020408163
s111.txt,s115.txt,588,591,1112,0.8866328257191202
s111.txt,s116.txt,588,579,1102,0.8894557823129252
s111.txt,s117.txt,588,574,1106,0.9047619047619048
s111.txt,s118.txt,588,588,1115,0.8962585034013606
s111.txt,s119.txt,588,595,1121,0.8957983193277311
s111.txt,s12.txt,588,578,1102,0.891156462585034
s111.txt,s120.txt,588,582,1110,0.8979591836734694
s111.txt,s121.txt,588,552,1083,0.9030612244897959
s111.txt,s122.txt,588,529,1047,0.8809523809523809
s111.txt,s123.txt,588,528,1058,0.9013605442176871
s111.txt,s124.txt,588,565,1100,0.9098639455782312
s111.txt,s125.txt,588,493,1022,0.8996598639455783
s111.txt,s126.txt,588,536,1062,0.8945578231292517
s111.txt,s127.txt,588,519,1049,0.9013605442176871
s111.txt,s128.txt,588,546,1070,0.891156462585034
s111.txt,s129.txt,588,511,1033,0.8877551020408163
s111.txt,s13.txt,588,582,1109,0.8962585034013606
s111.txt,s130.txt,588,524,1053,0.8996598639455783
s111.txt,s14.txt,588,576,1106,0.9013605442176871
s111.txt,s15.txt,588,579,1111,0.9047619047619048
s111.txt,s16.txt,588,580,1110,0.9013605442176871
s111.txt,s17.txt,588,577,1111,0.9081632653061225
s111.txt,s18.txt,588,586,1118,0.9047619047619048
s111.txt,s19.txt,588,580,1103,0.8894557823129252
s112.txt,s113.txt,588,582,1109,0.8962585034013606
s112.txt,s114.txt,588,581,1110,0.8996598639455783
s112.txt,s115.txt,588,591,1109,0.8815566835871405
s112.txt,s116.txt,588,579,1106,0.8962585034013606
s112.txt,s117.txt,588,574,1092,0.8809523809523809
s112.txt,s118.txt,588,588,1115,0.8962585034013606
s112.txt,s119.txt,588,595,1121,0.8957983193277311
s112.txt,s12.txt,588,578,1110,0.9047619047619048
s112.txt,s120.txt,588,582,1109,0.8962585034013606
s112.txt,s121.txt,588,552,1085,0.9064625850340136
s112.txt,s122.txt,588,529,1050,0.8860544217687075
s112.txt,s123.txt,588,528,1050,0.8877551020408163
s112.txt,s124.txt,588,565,1094,0.8996598639455783
s112.txt,s125.txt,588,493,1019,0.8945578231292517
s112.txt,s126.txt,588,536,1053,0.8792517006802721
s112.txt,s127.txt,588,519,1055,0.9115646258503401
s112.txt,s128.txt,588,546,1064,0.8809523809523809
s112.txt,s129.txt,588,511,1033,0.8877551020408163
s112.txt,s13.txt,588,582,1117,0.9098639455782312
s112.txt,s130.txt,588,524,1053,0.8996598639455783
s112.txt,s14.txt,588,576,1112,0.9115646258503401
s112.txt,s15.txt,588,579,1105,0.8945578231292517
s112.txt,s16.txt,588,580,1115,0.9098639455782312
s112.txt,s17.txt,588,577,1104,0.8962585034013606
s112.txt,s18.txt,588,586,1106,0.8843537414965986
s112.txt,s19.txt,588,580,1103,0.8894557823129252
s113.txt,s114.txt,582,581,1100,0.8917525773195877
s113.txt,s115.txt,582,591,1114,0.9001692047377327
s113.txt,s116.txt,582,579,1100,0.8951890034364262
s113.txt,s117.txt,582,574,1095,0.8951890034364262
s113.txt,s118.txt,582,588,1115,0.9064625850340136
s113.txt,s119.txt,582,595,1112,0.8907563025210085
s113.txt,s12.txt,582,578,1105,0.9054982817869416
s113.txt,s120.txt,582,582,1099,0.8883161512027491
s113.txt,s121.txt,582,552,1067,0.8848797250859106
s113.txt,s122.txt,582,529,1053,0.9003436426116839
s113.txt,s123.txt,582,528,1044,0.8865979381443299
s113.txt,s124.txt,582,565,1082,0.8883161512027491
s113.txt,s125.txt,582,493,1015,0.8969072164948454
s113.txt,s126.txt,582,536,1056,0.8934707903780069
s113.txt,s127.txt,582,519,1044,0.9020618556701031
s113.txt,s128.txt,582,546,1057,0.8780068728522337
s113.txt,s129.txt,582,511,1032,0.8951890034364262
s113.txt,s13.txt,582,582,1102,0.8934707903780069
s113.txt,s130.txt,582,524,1054,0.9106529209621993
s113.txt,s14.txt,582,576,1104,0.9072164948453608
s113.txt,s15.txt,582,579,1102,0.8986254295532646
s113.txt,s16.txt,582,580,1104,0.9003436426116839
s113.txt,s17.txt,582,577,1105,0.9072164948453608
s113.txt,s18.txt,582,586,1103,0.8890784982935154
s113.txt,s19.txt,582,580,1099,0.8917525773195877
s114.txt,s115.txt,581,591,1106,0.8883248730964467
s114.txt,s116.txt,581,579,1098,0.8932874354561101
s114.txt,s117.txt,581,574,1096,0.8984509466437177
s114.txt,s118.txt,581,588,1104,0.8894557823129252
s114.txt,s119.txt,581,595,1114,0.8957983193277311
s114.txt,s12.txt,581,578,1095,0.8898450946643718
s114.txt,s120.txt,581,582,1102,0.8951890034364262
s114.txt,s121.txt,581,552,1070,0.891566265060241
s114.txt,s122.txt,581,529,1039,0.8777969018932874
s114.txt,s123.txt,581,528,1047,0.8932874354561101
s114.txt,s124.txt,581,565,1085,0.8950086058519794
s114.txt,s125.txt,581,493,1014,0.8967297762478486
s114.txt,s126.txt,581,536,1049,0.882960413080895
s114.txt,s127.txt,581,519,1041,0.8984509466437177
s114.txt,s128.txt,581,546,1063,0.8898450946643718
s114.txt,s129.txt,581,511,1025,0.8846815834767642
s114.txt,s13.txt,581,582,1099,0.8900343642611683
s114.txt,s130.txt,581,524,1041,0.8898450946643718
s114.txt,s14.txt,581,576,1099,0.9001721170395869
s114.txt,s15.txt,581,579,1099,0.8950086058519794
s114.txt,s16.txt,581,580,1105,0.9036144578313253
s114.txt,s17.txt,581,577,1098,0.8967297762478486
s114.txt,s18.txt,581,586,1106,0.8959044368600683
s114.txt,s19.txt,581,580,1096,0.8881239242685026
s115.txt,s116.txt,591,579,1107,0.8934010152284264
s115.txt,s117.txt,591,574,1099,0.8883248730964467
s115.txt,s118.txt,591,588,1110,0.883248730964467
s115.txt,s119.txt,591,595,1114,0.8789915966386554
s115.txt,s12.txt,591,578,1110,0.9001692047377327
s115.txt,s120.txt,591,582,1109,0.8917089678510999
s115.txt,s121.txt,591,552,1082,0.8967851099830795
s115.txt,s122.txt,591,529,1059,0.8967851099830795
s115.txt,s123.txt,591,528,1053,0.8883248730964467
s115.txt,s124.txt,591,565,1100,0.9052453468697124
s115.txt,s125.txt,591,493,1013,0.8798646362098139
s115.txt,s126.txt,591,536,1057,0.8815566835871405
s115.txt,s127.txt,591,519,1052,0.9018612521150592
s115.txt,s128.txt,591,546,1075,0.8950930626057529
s115.txt,s129.txt,591,511,1039,0.8934010152284264
s115.txt,s13.txt,591,582,1116,0.9035532994923858
s115.txt,s130.txt,591,524,1053,0.8950930626057529
s115.txt,s14.txt,591,576,1105,0.8950930626057529
s115.txt,s15.txt,591,579,1112,0.9018612521150592
s115.txt,s16.txt,591,580,1124,0.9204737732656514
s115.txt,s17.txt,591,577,1111,0.9035532994923858
s115.txt,s18.txt,591,586,1112,0.8900169204737732
s115.txt,s19.txt,591,580,1111,0.8984771573604061
s116.txt,s117.txt,579,574,1093,0.8963730569948186
s116.txt,s118.txt,579,588,1112,0.9064625850340136
s116.txt,s119.txt,579,595,1113,0.8974789915966387
s116.txt,s12.txt,579,578,1092,0.8877374784110535
s116.txt,s120.txt,579,582,1100,0.8951890034364262
s116.txt,s121.txt,579,552,1069,0.8929188255613126
s116.txt,s122.txt,579,529,1042,0.8860103626943006
s116.txt,s123.txt,579,528,1042,0.8877374784110535
s116.txt,s124.txt,579,565,1085,0.8981001727115717
s116.txt,s125.txt,579,493,1017,0.9050086355785838
s116.txt,s126.txt,579,536,1052,0.8911917098445595
s116.txt,s127.txt,579,519,1049,0.9153713298791019
s116.txt,s128.txt,579,546,1066,0.8981001727115717
s116.txt,s129.txt,579,511,1023,0.8842832469775475
s116.txt,s13.txt,579,582,1107,0.9072164948453608
s116.txt,s130.txt,579,524,1046,0.9015544041450777
s116.txt,s14.txt,579,576,1101,0.9067357512953368
s116.txt,s15.txt,579,579,1102,0.9032815198618307
s116.txt,s16.txt,579,580,1110,0.9155172413793103
s116.txt,s17.txt,579,577,1098,0.8998272884283247
s116.txt,s18.txt,579,586,1107,0.9010238907849829
s116.txt,s19.txt,579,580,1105,0.906896551724138
s117.txt,s118.txt,574,588,1101,0.8962585034013606
s117.txt,s119.txt,574,595,1098,0.880672268907563
s117.txt,s12.txt,574,578,1096,0.903114186851211
s117.txt,s120.txt,574,582,1095,0.8951890034364262
s117.txt,s121.txt,574,552,1071,0.9041811846689896
s117.txt,s122.txt,574,529,1042,0.8937282229965157
s117.txt,s123.txt,574,528,1039,0.8902439024390244
s117.txt,s124.txt,574,565,1076,0.8902439024390244
s117.txt,s125.txt,574,493,1010,0.9006968641114983
s117.txt,s126.txt,574,536,1043,0.8832752613240418
s117.txt,s127.txt,574,519,1041,0.9094076655052264
s117.txt,s128.txt,574,546,1063,0.9006968641114983
s117.txt,s129.txt,574,511,1025,0.8954703832752613
s117.txt,s13.txt,574,582,1100,0.9037800687285223
s117.txt,s130.txt,574,524,1043,0.9041811846689896
s117.txt,s14.txt,574,576,1095,0.9045138888888888
s117.txt,s15.txt,574,579,1103,0.9136442141623489
s117.txt,s16.txt,574,580,1097,0.9017241379310345
s117.txt,s17.txt,574,577,1093,0.8994800693240901
s117.txt,s18.txt,574,586,1101,0.8993174061433447
s117.txt,s19.txt,574,580,1093,0.8948275862068965
s118.txt,s119.txt,588,595,1113,0.8823529411764706
s118.txt,s12.txt,588,578,1111,0.9064625850340136
s118.txt,s120.txt,588,582,1112,0.9013605442176871
s118.txt,s121.txt,588,552,1082,0.9013605442176871
s118.txt,s122.txt,588,529,1053,0.891156462585034
s118.txt,s123.txt,588,528,1059,0.9030612244897959
s118.txt,s124.txt,588,565,1098,0.9064625850340136
s118.txt,s125.txt,588,493,1022,0.8996598639455783
s118.txt,s126.txt,588,536,1063,0.8962585034013606
s118.txt,s127.txt,588,519,1053,0.9081632653061225
s118.txt,s128.txt,588,546,1076,0.9013605442176871
s118.txt,s129.txt,588,511,1039,0.8979591836734694
s118.txt,s13.txt,588,582,1115,0.9064625850340136
s118.txt,s130.txt,588,524,1054,0.9013605442176871
s118.txt,s14.txt,588,576,1110,0.9081632653061225
s118.txt,s15.txt,588,579,1113,0.9081632653061225
s118.txt,s16.txt,588,580,1110,0.9013605442176871
s118.txt,s17.txt,588,577,1109,0.9047619047619048
s118.txt,s18.txt,588,586,1113,0.8962585034013606
s118.txt,s19.txt,588,580,1110,0.9013605442176871
s119.txt,s12.txt,595,578,1110,0.8941176470588236
s119.txt,s120.txt,595,582,1115,0.8957983193277311
s119.txt,s121.txt,595,552,1085,0.8957983193277311
s119.txt,s122.txt,595,529,1051,0.8773109243697479
s119.txt,s123.txt,595,528,1055,0.8857142857142857
s119.txt,s124.txt,595,565,1097,0.8941176470588236
s119.txt,s125.txt,595,493,1022,0.8890756302521008
s119.txt,s126.txt,595,536,1069,0.8957983193277311
s119.txt,s127.txt,595,519,1058,0.9058823529411765
s119.txt,s128.txt,595,546,1080,0.8974789915966387
s119.txt,s129.txt,595,511,1038,0.8857142857142857
s119.txt,s13.txt,595,582,1113,0.892436974789916
s119.txt,s130.txt,595,524,1061,0.9025210084033614
s119.txt,s14.txt,595,576,1115,0.9058823529411765
s119.txt,s15.txt,595,579,1109,0.8907563025210085
s119.txt,s16.txt,595,580,1118,0.9042016806722689
s119.txt,s17.txt,595,577,1103,0.8840336134453781
s119.txt,s18.txt,595,586,1112,0.8840336134453781
s119.txt,s19.txt,595,580,1118,0.9042016806722689
s12.txt,s120.txt,578,582,1102,0.9003436426116839
s12.txt,s121.txt,578,552,1070,0.8961937716262975
s12.txt,s122.txt,578,529,1044,0.8910034602076125
s12.txt,s123.txt,578,528,1040,0.8858131487889274
s12.txt,s124.txt,578,565,1086,0.9013840830449827
s12.txt,s125.txt,578,493,1022,0.9152249134948097
s12.txt,s126.txt,578,536,1055,0.8979238754325259
s12.txt,s127.txt,578,519,1046,0.9117647058823529
s12.txt,s128.txt,578,546,1072,0.9100346020761245
s12.txt,s129.txt,578,511,1027,0.8927335640138409
s12.txt,s13.txt,578,582,1090,0.8797250859106529
s12.txt,s130.txt,578,524,1050,0.9100346020761245
s12.txt,s14.txt,578,576,1076,0.8650519031141869
s12.txt,s15.txt,578,579,1079,0.8652849740932642
s12.txt,s16.txt,578,580,1088,0.8793103448275862
s12.txt,s17.txt,578,577,1078,0.8667820069204152
s12.txt,s18.txt,578,586,1090,0.8737201365187713
s12.txt,s19.txt,578,580,1073,0.853448275862069
s120.txt,s121.txt,582,552,1076,0.9003436426116839
s120.txt,s122.txt,582,529,1047,0.8900343642611683
s120.txt,s123.txt,582,528,1048,0.8934707903780069
s120.txt,s124.txt,582,565,1093,0.9072164948453608
s120.txt,s125.txt,582,493,1018,0.9020618556701031
s120.txt,s126.txt,582,536,1062,0.9037800687285223
s120.txt,s127.txt,582,519,1053,0.9175257731958762
s120.txt,s128.txt,582,546,1068,0.8969072164948454
s120.txt,s129.txt,582,511,1034,0.8986254295532646
s120.txt,s13.txt,582,582,1097,0.8848797250859106
s120.txt,s130.txt,582,524,1050,0.9037800687285223
s120.txt,s14.txt,582,576,1100,0.9003436426116839
s120.txt,s15.txt,582,579,1101,0.8969072164948454
s120.txt,s16.txt,582,580,1106,0.9037800687285223
s120.txt,s17.txt,582,577,1105,0.9072164948453608
s120.txt,s18.txt,582,586,1107,0.8959044368600683
s120.txt,s19.txt,582,580,1099,0.8917525773195877
s121.txt,s122.txt,552,529,1017,0.8840579710144928
s121.txt,s123.txt,552,528,1014,0.8804347826086957
s121.txt,s124.txt,552,565,1064,0.9061946902654867
s121.txt,s125.txt,552,493,992,0.9039855072463768
s121.txt,s126.txt,552,536,1021,0.8786231884057971
s121.txt,s127.txt,552,519,1007,0.8840579710144928
s121.txt,s128.txt,552,546,1036,0.8876811594202898
s121.txt,s129.txt,552,511,998,0.8822463768115942
s121.txt,s13.txt,552,582,1075,0.8986254295532646
s121.txt,s130.txt,552,524,1010,0.8804347826086957
s121.txt,s14.txt,552,576,1080,0.9166666666666666
s121.txt,s15.txt,552,579,1081,0.9136442141623489
s121.txt,s16.txt,552,580,1078,0.906896551724138
s121.txt,s17.txt,552,577,1069,0.8960138648180243
s121.txt,s18.txt,552,586,1074,0.8907849829351536
s121.txt,s19.txt,552,580,1077,0.9051724137931034
s122.txt,s123.txt,529,528,991,0.8752362948960303
s122.txt,s124.txt,529,565,1025,0.8778761061946903
s122.txt,s125.txt,529,493,954,0.8714555765595463
s122.txt,s126.txt,529,536,995,0.8694029850746269
s122.txt,s127.txt,529,519,984,0.8790170132325141
s122.txt,s128.txt,529,546,1006,0.8736263736263736
s122.txt,s129.txt,529,511,968,0.8638941398865785
s122.txt,s13.txt,529,582,1052,0.8986254295532646
s122.txt,s130.txt,529,524,985,0.8714555765595463
s122.txt,s14.txt,529,576,1049,0.9027777777777778
s122.txt,s15.txt,529,579,1050,0.8998272884283247
s122.txt,s16.txt,529,580,1048,0.8948275862068965
s122.txt,s17.txt,529,577,1046,0.8960138648180243
s122.txt,s18.txt,529,586,1057,0.9010238907849829
s122.txt,s19.txt,529,580,1051,0.9
s123.txt,s124.txt,528,565,1032,0.8920353982300885
s123.txt,s125.txt,528,493,954,0.8731060606060606
s123.txt,s126.txt,528,536,1000,0.8805970149253731
s123.txt,s127.txt,528,519,987,0.8863636363636364
s123.txt,s128.txt,528,546,1010,0.8827838827838828
s123.txt,s129.txt,528,511,981,0.8901515151515151
s123.txt,s13.txt,528,582,1049,0.8951890034364262
s123.txt,s130.txt,528,524,987,0.8768939393939394
s123.txt,s14.txt,528,576,1051,0.9079861111111112
s123.txt,s15.txt,528,579,1048,0.8981001727115717
s123.txt,s16.txt,528,580,1051,0.9017241379310345
s123.txt,s17.txt,528,577,1047,0.8994800693240901
s123.txt,s18.txt,528,586,1052,0.89419795221843
s123.txt,s19.txt,528,580,1047,0.8948275862068965
s124.txt,s125.txt,565,493,1006,0.9079646017699115
s124.txt,s126.txt,565,536,1033,0.879646017699115
s124.txt,s127.txt,565,519,1029,0.9026548672566371
s124.txt,s128.txt,565,546,1045,0.8831858407079646
s124.txt,s129.txt,565,511,1009,0.8814159292035398
s124.txt,s13.txt,565,582,1088,0.8986254295532646
s124.txt,s130.txt,565,524,1023,0.8831858407079646
s124.txt,s14.txt,565,576,1090,0.9114583333333334
s124.txt,s15.txt,565,579,1093,0.9119170984455959
s124.txt,s16.txt,565,580,1092,0.9086206896551724
s124.txt,s17.txt,565,577,1087,0.9046793760831889
s124.txt,s18.txt,565,586,1092,0.8993174061433447
s124.txt,s19.txt,565,580,1087,0.9
s125.txt,s126.txt,493,536,967,0.8843283582089553
s125.txt,s127.txt,493,519,955,0.8901734104046243
s125.txt,s128.txt,493,546,977,0.8864468864468864
s125.txt,s129.txt,493,511,943,0.8806262230919765
s125.txt,s13.txt,493,582,1023,0.9106529209621993
s125.txt,s130.txt,493,524,964,0.898854961832061
s125.txt,s14.txt,493,576,1015,0.90625
s125.txt,s15.txt,493,579,1015,0.9015544041450777
s125.txt,s16.txt,493,580,1022,0.9120689655172414
s125.txt,s17.txt,493,577,1019,0.9116117850953206
s125.txt,s18.txt,493,586,1020,0.8993174061433447
s125.txt,s19.txt,493,580,1016,0.9017241379310345
s126.txt,s127.txt,536,519,993,0.8843283582089553
s126.txt,s128.txt,536,546,1020,0.8864468864468864
s126.txt,s129.txt,536,511,981,0.8768656716417911
s126.txt,s13.txt,536,582,1061,0.9020618556701031
s126.txt,s130.txt,536,524,997,0.8824626865671642
s126.txt,s14.txt,536,576,1059,0.9079861111111112
s126.txt,s15.txt,536,579,1057,0.8998272884283247
s126.txt,s16.txt,536,580,1061,0.9051724137931034
s126.txt,s17.txt,536,577,1058,0.9046793760831889
s126.txt,s18.txt,536,586,1059,0.8924914675767918
s126.txt,s19.txt,536,580,1059,0.9017241379310345
s127.txt,s128.txt,519,546,1011,0.9010989010989011
s127.txt,s129.txt,519,511,973,0.8901734104046243
s127.txt,s13.txt,519,582,1051,0.9140893470790378
s127.txt,s130.txt,519,524,984,0.8874045801526718
s127.txt,s14.txt,519,576,1048,0.9184027777777778
s127.txt,s15.txt,519,579,1046,0.9101899827288429
s127.txt,s16.txt,519,580,1054,0.9224137931034483
s127.txt,s17.txt,519,577,1046,0.9133448873483535
s127.txt,s18.txt,519,586,1050,0.9061433447098977
s127.txt,s19.txt,519,580,1047,0.9103448275862069
s128.txt,s129.txt,546,511,993,0.8827838827838828
s128.txt,s13.txt,546,582,1068,0.8969072164948454
s128.txt,s130.txt,546,524,1010,0.8901098901098901
s128.txt,s14.txt,546,576,1072,0.9131944444444444
s128.txt,s15.txt,546,579,1080,0.9222797927461139
s128.txt,s16.txt,546,580,1082,0.9241379310344827
s128.txt,s17.txt,546,577,1071,0.9098786828422877
s128.txt,s18.txt,546,586,1077,0.9061433447098977
s128.txt,s19.txt,546,580,1067,0.8982758620689655
s129.txt,s13.txt,511,582,1030,0.8917525773195877
s129.txt,s130.txt,511,524,974,0.8835877862595419
s129.txt,s14.txt,511,576,1035,0.9097222222222222
s129.txt,s15.txt,511,579,1035,0.9050086355785838
s129.txt,s16.txt,511,580,1032,0.8982758620689655
s129.txt,s17.txt,511,577,1032,0.902946273830156
s129.txt,s18.txt,511,586,1047,0.9146757679180887
s129.txt,s19.txt,511,580,1024,0.8844827586206897
s13.txt,s130.txt,582,524,1047,0.8986254295532646
s13.txt,s14.txt,582,576,1087,0.8780068728522337
s13.txt,s15.txt,582,579,1084,0.8676975945017182
s13.txt,s16.txt,582,580,1042,0.7938144329896907
s13.txt,s17.txt,582,577,1083,0.8694158075601375
s13.txt,s18.txt,582,586,1095,0.8754266211604096
s13.txt,s19.txt,582,580,1080,0.8591065292096219
s130.txt,s14.txt,524,576,1048,0.9097222222222222
s130.txt,s15.txt,524,579,1053,0.9136442141623489
s130.txt,s16.txt,524,580,1054,0.9137931034482759
s130.txt,s17.txt,524,577,1049,0.9098786828422877
s130.txt,s18.txt,524,586,1049,0.8959044368600683
s130.txt,s19.txt,524,580,1049,0.9051724137931034
s14.txt,s15.txt,576,579,1079,0.8687392055267703
s14.txt,s16.txt,576,580,1089,0.8844827586206897
s14.txt,s17.txt,576,577,1081,0.8752166377816292
s14.txt,s18.txt,576,586,1087,0.8720136518771331
s14.txt,s19.txt,576,580,1078,0.8655172413793103
s15.txt,s16.txt,579,580,1087,0.8758620689655172
s15.txt,s17.txt,579,577,1079,0.8670120898100173
s15.txt,s18.txt,579,586,1075,0.8464163822525598
s15.txt,s19.txt,579,580,1077,0.8586206896551725
s16.txt,s17.txt,580,577,1079,0.8655172413793103
s16.txt,s18.txt,580,586,1092,0.8737201365187713
s16.txt,s19.txt,580,580,1081,0.8637931034482759
s17.txt,s18.txt,577,586,1079,0.856655290102389
s17.txt,s19.txt,577,580,1077,0.8620689655172413
s18.txt,s19.txt,586,580,1087,0.8651877133105802
