97.08182941;103.1020591;58.86309989;88.87199126;39.98394742;77.12502803
84.7922254;59.54607357;102.6537919;124.3082923;44.79535629;30.27327249
164.0488906;111.6147589;117.8011419;69.6721602;55.37332537;54.85223038
40.42616436;119.0127025;96.0812147;91.18199412;33.23542852;18.38431227
137.6364255;24.42872099;126.0625939;79.78102328;56.51060302;36.89318884
29.34010606;95.02898618;69.11401468;77.39121227;45.11404323;44.10213943
56.59936758;103.6809524;14.00545696;89.95161832;40.52559699;55.95549293
108.9189598;120.5889137;36.4517862;50.19095422;25.6490831;17.16745384
142.1541699;10.85041984;105.7019065;137.6567186;0;34.55803845
35.61959855;138.2485723;61.66422989;116.8669203;42.45331648;38.17450771
42.74946857;40.20777194;71.88194811;55.02810179;23.50226633;16.67619027
68.82650066;54.44034084;0;58.69120539;48.14573013;43.08668859
12.25831764;86.55380296;121.4245119;112.5442057;50.00839802;19.39125933
140.8264782;0;38.95357875;109.0589083;45.50073764;9.539385347
78.5293312;153.2569402;117.5853074;90.22855945;51.17382453;53.07728326
120.4100274;134.510208;145.6988118;135.5810243;20.5679181;40.9680889
